x,y
0.938819727589289,0.0669926933504306
0.0114422501524643,0.0148362401982994
0.0934786302702319,0.977428104736716
0.148615310667619,0.988804398385753
0.237283538491753,0.999307770940434
0.228913652656596,0.993231333778127
0.407339653389279,0.0245651172927329
0.379612962574846,0.95283552590751
0.525303036164684,0.031137338107368
0.569725953459215,0.0120024248926819
0.655064388252337,0.997055212898361
0.706638139042013,0.999264129393453
0.663506173977421,0.00445045043624675
0.701456544757667,0.0329062980400524
0.854531317329339,0.0517004492759347
0.859366532448335,0.98171005855928
0.92962706053701,0.97896290929142
0.986996902963858,0.0415453916458015
0.952373906161313,0.0809816291554199
0.99589600842469,0.0558247732047533
0.186194784911043,0.0267301584687014
0.242499071108965,0.121063881331855
0.198835753283644,0.998577107719887
0.284442476903194,0.112307727719036
0.287529631987284,0.0482027170673959
0.411140903811851,0.0781297477019699
0.464818015993812,0.0791392047303847
0.535722990272079,0.0789444310383801
0.562098510471867,0.0930558414251542
0.694248813126427,0.103386583056658
0.655386208537773,0.00148449640818986
0.811211773511377,0.0526413498565924
0.887937134483732,0.0106262187754463
0.89629031645854,0.998007680846229
0.959383514874345,0.0507018528100669
0.930522179037618,0.0156849480051982
0.93475720797492,0.166691277190031
0.0175766171043786,0.0986002569542323
0.138648733337743,0.0535744549166369
0.134088381514875,0.133946873690333
0.273340789684456,0.0876338732805179
0.333794474902925,0.132466541533643
0.379066964234082,0.138674875875421
0.426105707340977,0.174580112638095
0.479953213337494,0.0763528806036085
0.541827214654046,0.167663520164645
0.518899544616894,0.139525644158146
0.604411895285238,0.12352757593248
0.77299985328456,0.176519482585531
0.754706678401464,0.0910239430220544
0.768657367521936,0.167342231939632
0.904413497603948,0.112633625536271
0.90796206897691,0.135037341044562
0.0316656316983677,0.091442439232381
0.00599197300103952,0.158723364683495
0.102804271759701,0.17988262093008
0.0914625886857645,0.116409121962424
0.241244578724117,0.192597404908649
0.261919912638083,0.221474065712851
0.353675810945009,0.167788735071224
0.329589278042992,0.232217267632066
0.350472573957624,0.125618406880297
0.509161403820407,0.161229578758883
0.558582998724678,0.126706109697608
0.517806705547547,0.112570580513356
0.646993656697862,0.21530946195327
0.775322514739524,0.13304179788737
0.77898743166462,0.118322911637482
0.792024390807102,0.114978262533842
0.849866353933308,0.229598708596576
0.952626306108603,0.209714666496327
0.0318131921284708,0.116993433621252
0.0674839042672585,0.195501238719
0.00862630935822759,0.281085942278335
0.0908041697292922,0.165768223231939
0.180153495564446,0.269041706592404
0.271413591450525,0.305020886181233
0.224879573472185,0.254046299907302
0.326078180596652,0.213387597183686
0.424851901620488,0.267086773954083
0.467176122520319,0.241003026618307
0.577613978403626,0.169764798471257
0.620299619988113,0.275992620561686
0.672912037053947,0.215379555005243
0.729136877035116,0.288243363523465
0.818426555629513,0.179365312267758
0.782298967581049,0.300657637245283
0.931015581897526,0.257257934018023
0.942883590261097,0.221945523334901
0.989680428534586,0.188104035820885
0.0636847055512587,0.285249092904745
0.0639561173056827,0.231191607368838
0.153755738160548,0.231177959922945
0.11081348132946,0.303058338375869
0.271696365095116,0.24053481761863
0.267192035620615,0.272533664705012
0.282309141901713,0.364810273056644
0.43287741696044,0.342613782242588
0.518912608141984,0.338935160128404
0.530969632477072,0.259530640108766
0.546448916077538,0.358090850850371
0.5954852074891,0.342399420111267
0.758156309366686,0.243971967760713
0.76110064745091,0.269593813295679
0.84112479885813,0.30438761797264
0.822490719355488,0.282616738053285
0.98381943215542,0.276922735665028
0.025291088296036,0.34794216075294
0.947072180494778,0.369377043669291
0.0389005000278455,0.310620383668278
0.0513112293754971,0.32604382314429
0.155221146952519,0.358975981667408
0.259333292286831,0.284162171988486
0.313329459371815,0.416978041726795
0.404479575559174,0.380791261447745
0.477172058664009,0.418356666162331
0.432793520640332,0.394007677019727
0.560066501674393,0.366048201510694
0.649131696901071,0.401381136787078
0.636721572580573,0.307487940687094
0.75760824231829,0.383192180775897
0.752023927344931,0.34744034800509
0.85738559799214,0.332436965489888
0.869543156225725,0.322085551323098
0.875590878323245,0.415643255479631
0.0385360016572018,0.340218499934873
0.0501765117592841,0.396727566079327
0.106013814234283,0.449718183664431
0.0486433187182338,0.405661581138005
0.137811356634599,0.470533699796383
0.198929280466139,0.383294932037837
0.251869157701969,0.372008945749632
0.348517772786557,0.361216845912883
0.355203038934536,0.432552525048171
0.482640239500336,0.344582420301034
0.590109110623821,0.445599859482364
0.549011190400529,0.362254415712435
0.603898035573982,0.394632675446266
0.733457502039986,0.416711305496057
0.733137738751794,0.455377973545972
0.874448236506822,0.435527447245276
0.862578176865278,0.43080154117443
0.91997203430299,0.381026806760922
0.991129154374452,0.450488786962
0.953276040718097,0.540763377873673
0.0896982801405642,0.46503571230305
0.0983000328679975,0.537253718688538
0.160019548006491,0.422547000726935
0.265452887459814,0.445569422323689
0.337533575373962,0.456278566494148
0.357640400524095,0.539884645486233
0.360346138417108,0.43185788361952
0.416433098144388,0.523141141163333
0.531497843815863,0.473577180768467
0.622803617501469,0.467701898100538
0.588617059920417,0.50766100080762
0.647311541312597,0.509953863782142
0.779043700374487,0.488275124644456
0.763223081521611,0.491494916574052
0.817926472955098,0.456520943108839
0.932508340931949,0.470495127802037
0.956187386830839,0.499253608810087
0.0215283828898005,0.572681910957434
0.112052747352715,0.589416809881686
0.109787147275873,0.5292698315386
0.161013229634145,0.503537387404785
0.185103577342175,0.495425853639745
0.254676293262226,0.469623311295541
0.346720420365955,0.495775249466321
0.457934688831353,0.532061764994016
0.537805266111732,0.557749108641347
0.58603549907845,0.472718871997647
0.541957647340471,0.52161080701747
0.688257642232598,0.479507786125307
0.759818418971225,0.484256160582313
0.819300003296058,0.485422010505627
0.890319239755053,0.49780438857909
0.875064284523245,0.595401796449894
0.971576508191366,0.545408215216965
0.00942522571208859,0.58120277399325
0.996428777901062,0.555390358332886
0.0859520583009268,0.621815815787237
0.101039122407188,0.527778207725515
0.139590376559042,0.64417778480915
0.285249200368052,0.550854501621599
0.347480519307701,0.610187752373919
0.311392717983013,0.567250525428771
0.43014536512177,0.570229567644954
0.417656685759876,0.615140305098266
0.597748928924866,0.606030475712259
0.651071335699301,0.597669947684621
0.660769430689446,0.629936070723051
0.705513780693655,0.532871925062777
0.80669972048402,0.556982678913682
0.821337392764362,0.587377062023177
0.838926963307504,0.634292036354306
0.979559059494928,0.566227093163934
0.0408403460588755,0.619318680143018
0.972689043152725,0.613533501356826
0.0863163775363068,0.664429743158966
0.12987755127827,0.614265229948908
0.247107452009828,0.675891564123524
0.271543162716649,0.67604671098636
0.324697196124006,0.604350762894907
0.307014997663209,0.634533556114968
0.481994981116645,0.61371070695821
0.410368338260369,0.596440817012385
0.56520118653866,0.696659504563606
0.529134797492304,0.694547156409547
0.596055830707639,0.695402625778097
0.703626543599013,0.622999441418485
0.74527680145537,0.70417388877269
0.855535709491942,0.607095836891459
0.936315676777368,0.589273162216092
0.947081793850494,0.668201546094162
0.0664971843111626,0.656919574688404
0.0511205944817014,0.744097224226484
0.0718814029947005,0.738865463052877
0.0832489587900181,0.659332731431033
0.233619059301192,0.755907041610539
0.250070014095003,0.747836487753141
0.243412129525582,0.655942668637142
0.338302988758617,0.754520883261196
0.360160540225734,0.724236851928068
0.453536976066334,0.662763846770027
0.533417469380641,0.739246867929172
0.569190305616507,0.669485037168304
0.702880550724168,0.733408809522484
0.667344824777805,0.702160434653679
0.802987548721095,0.752797459903169
0.782144743207361,0.736999009161926
0.871915654287565,0.716538720334022
0.93859434279469,0.722877513824557
0.982388119889864,0.696875299237953
0.958994139875518,0.728747146784455
0.0480060915482349,0.783334024297747
0.0976454786128975,0.833824225336966
0.17531830581057,0.801122939347457
0.27629339008741,0.814127291668212
0.244581232461201,0.799060497243792
0.284901394981705,0.749180267852591
0.345820854341473,0.803598273184267
0.452082940250392,0.715120929765285
0.542486920077214,0.705926372108735
0.625299459072802,0.815796406342392
0.597351855584826,0.783233859381738
0.736808981764827,0.718131533550195
0.818882209291741,0.706635829943865
0.823260721259055,0.706741731869137
0.94794083311181,0.779062286574917
0.92701454756572,0.775735238686687
0.0181517791980721,0.804954716984665
0.956918164451724,0.807051653562034
0.0924499775802143,0.770193337338219
0.154331009485006,0.755305765768719
0.156128981442511,0.766133584993728
0.194104200983895,0.853785930688797
0.275907601060992,0.773317356283911
0.300878525937193,0.786806556005914
0.380378258102462,0.809734511039358
0.424223419318252,0.806580378203333
