x,y
0.987144002245134,0.135737716328679
0.904062077867865,0.127694907217808
0.939183074555774,0.818021602724959
0.182378971605923,0.208394764709104
0.138779917927429,0.796763046395541
0.354930224637579,0.828276825561288
0.504511468642185,0.0928439354866112
0.494749721316898,0.886420660124931
0.340225461104767,0.0228646090066338
0.452843060165803,0.15024700673919
0.53829225275167,0.970926087291026
0.512144313581204,0.134189376816175
0.781028646083988,0.178884078638401
0.950617086261273,0.804969684048336
0.661166002979131,0.947061261224496
0.946228682159031,0.989574116653216
0.886376628152282,0.985914925415699
0.931686381494419,0.944843579719721
0.807645901496467,0.899697783514667
0.888449182907671,0.86511288256513
0.319376393665616,0.94681602634351
0.0495352423201735,0.94503817893564
0.410754469649145,0.126174297556423
0.136420555748159,0.0472224899856828
0.305791633654302,0.0366747188658886
0.245925648358586,0.135424419158132
0.35240516161827,0.0446690413322055
0.558093309652373,0.10873455619253
0.380594186128766,0.908093332959787
0.451903367169655,0.0817082553070368
0.562160574251337,0.221263434224231
0.908302669976934,0.25791563830929
0.950138565321305,0.126166056304653
0.901550498077305,0.177961056900352
0.73947349191958,0.185654448005105
0.809989973687005,0.176064381088119
0.119179967041082,0.105615765264017
0.189612580155108,0.908475081241477
0.266029477249854,0.0291816125242243
0.250966253726277,0.29441955679058
0.033855851916933,0.218770107462291
0.220497068078184,0.160148114067378
0.262861652544532,0.234730131197423
0.245967485368802,0.107865326848372
0.544397310544244,0.930559505171631
0.614622589962998,0.941609197816723
0.768736302624487,0.22975212376504
0.522050292351208,0.131226966665757
0.593135564757269,0.31992781921732
0.690578439106694,0.314301922855167
0.97998520009403,0.984005778300666
0.0797924403907031,0.254009673087166
0.811382456388197,0.986366358177944
0.201837683422733,0.065753043147148
0.136859486068819,0.191965723905913
0.952943358527027,0.0772765417581172
0.193570008661433,0.00953566970373473
0.289364321576146,0.360240895979742
0.41081480196451,0.189579707920573
0.289176131648374,0.0917235468861618
0.288086141472072,0.274204583407767
0.303065154655747,0.0788224099980753
0.496862771713498,0.176758311885716
0.338376611046289,0.128135360223292
0.565177745080017,0.0748110790164023
0.602255406310747,0.238501270087964
0.619597276304106,0.372550611607958
0.618302102082397,0.972245291158012
0.734779380735214,0.296632473811496
0.74785894785679,0.379859445744933
0.808279970487646,0.144225814693584
0.991418787102828,0.134486333494514
0.815924369353461,0.3549015140081
0.197416372954763,0.337398534206815
