x,y
0.42900781612843275,0.6013965508900583
0.4984304211102426,0.39485823456197977
0.17669233866035938,0.5153683994431049
0.274393541039899,0.2631411459296942
0.21651016175746918,0.7856868419330567
0.8663611011579633,0.07710425229743123
0.049410094041377306,0.4049338409677148
0.20913493330590427,0.013433775398880243
0.3416124111972749,0.6819845994468778
0.3716587792150676,0.868863372830674
0.13664238969795406,0.5035884820390493
0.6760476776398718,0.20234475657343864
0.04529990581795573,0.6569194374606013
0.6527209961786866,0.6106767798773944
0.9940660111606121,0.20331761334091425
0.6776373530738056,0.13977540913037956
0.91854517464526,0.22972900792956352
0.46244494104757905,0.8807663309853524
0.5714147998951375,0.7412747405469418
0.451938821002841,0.6546802748925984
0.16770700993947685,0.272603637073189
0.06826135283336043,0.8443793952465057
0.8969106937292963,0.1560036016162485
0.27383702830411494,0.9028341162484139
0.9301954512484372,0.885716263204813
0.5408611944876611,0.27328772307373583
0.6993060945533216,0.4609903208911419
0.8341107666492462,0.6295782630331814
0.012293253093957901,0.16577980597503483
0.9602924033533782,0.7327880491502583
0.6807072521187365,0.6401801160536706
0.08474899153225124,0.8141069256234914
0.9695880468934774,0.4879760593175888
0.11603980790823698,0.7907971651293337
0.8768611608538777,0.6926728151738644
0.3876749149058014,0.7065268319565803
0.9096658197231591,0.8661553801503032
0.7496562774758786,0.10358090046793222
0.8707650296855718,0.8756509055383503
0.5727426984813064,0.8165126282256097
0.9034509020857513,0.4175525566097349
0.20202386612072587,0.28781473240815103
0.6867674388922751,0.7926077733282
0.4098978596739471,0.6960935802198946
0.9426929615437984,0.8248605309054255
0.5808488642796874,0.9350777922663838
0.6226061903871596,0.5243249938357621
0.878067382145673,0.4605450995732099
0.09929842851124704,0.14277341100387275
0.9479630573187023,0.9318610224872828
0.520504601765424,0.4853602098301053
0.7672365645412356,0.19426503987051547
0.48884571995586157,0.11135208839550614
0.10079623619094491,0.28039227589033544
0.5177564073819667,0.45535004674457014
0.5952366068959236,0.19981762883253396
0.2034593466669321,0.2632602720987052
0.30583251221105456,0.4232412949204445
0.09987521287985146,0.6179365846328437
0.3294931650161743,0.33206773176789284
0.2993139543104917,0.3642388798762113
0.889772105962038,0.07034719013608992
0.37540583801455796,0.4220039255451411
0.5787310395389795,0.6678785884287208
0.019359321566298604,0.1857469780370593
0.5658095956314355,0.9122547809965909
0.1320311021991074,0.22570515726692975
0.3119392152875662,0.5759046014863998
0.23521496588364244,0.46319590089842677
0.63188281445764,0.5661203044001013
0.49510783120058477,0.48111333907581866
0.6224930717144161,0.9390209999401122
0.5475433997344226,0.3898691232316196
0.9025414504576474,0.309303667396307
0.7002787722740322,0.24119496229104698
0.05374090978875756,0.21445996803231537
0.7556933951564133,0.13283635349944234
0.15476521383970976,0.45729608507826924
0.12866907217539847,0.5959913597907871
0.11170085403136909,0.8990912861190736
0.23430698085576296,0.6081372976768762
0.9122288858052343,0.37892691302113235
0.7815638256724924,0.39584750798530877
0.5535849204752594,0.9524222407490015
0.1777209269348532,0.2154922280460596
0.9759396512527019,0.018398623447865248
0.6816801896784455,0.2783409235998988
0.7235006575938314,0.16387376911006868
0.8174240321386606,0.7759684906341136
0.0221842466853559,0.837366875493899
0.4982234223280102,0.9112405464984477
0.6834111975040287,0.4945119107142091
0.18017856148071587,0.7425654004327953
0.8419634301681072,0.5044346821960062
0.7785798502154648,0.6405398398637772
0.5982850263826549,0.7632991226855665
0.7264160949271172,0.9496251286473125
0.4727272659074515,0.07476275833323598
0.6535011923406273,0.9165691486559808
0.5380302160046995,0.3734164603520185
0.6920579497236758,0.698330155806616
0.9357477370649576,0.2239915495738387
0.9613788446877152,0.5171228547114879
0.6179302271921188,0.9048345379997045
0.44508232176303864,0.41088064783252776
0.431512794457376,0.18471478391438723
0.29745886428281665,0.6018828083761036
0.377570363227278,0.35824596299789846
0.2649301253259182,0.0837219781242311
0.8328370414674282,0.35135224484838545
0.8982562313321978,0.1087347196880728
0.09425689349882305,0.4897943411488086
0.1772274763789028,0.3593931773211807
0.9625048052985221,0.225302868289873
0.14063264592550695,0.24400667799636722
0.34773701406084,0.11895488831214607
0.34134600730612874,0.2772546228952706
0.9877430235501379,0.9210972713772207
0.04992764652706683,0.4538722971919924
0.6224996177479625,0.13168407999910414
0.605885959463194,0.9853718688245863
0.1354268325958401,0.09731223876588047
0.9511332793626934,0.008682716637849808
0.704262760002166,0.8567077370826155
0.06167030637152493,0.8531710249371827
0.031005866127088666,0.5354996377136558
0.3744371554348618,0.9807089227251709
0.1578091939445585,0.48516434361226857
0.1420325506478548,0.9038304961286485
0.03845854219980538,0.7101917583495378
0.04625948378816247,0.19937447388656437
0.8001287397928536,0.14615566888824105
0.4368238472379744,0.08905174303799868
0.8992980404291302,0.5562330295797437
0.4381709636654705,0.686647008638829
0.5192459677346051,0.6262585197109729
0.26969189406372607,0.3644774870481342
0.4982164506800473,0.22000057669356465
0.4183025297243148,0.9118305696174502
0.5227925300132483,0.3871977359522134
0.45500638289377093,0.930823894450441
0.9805134031921625,0.03217249270528555
0.9815535435918719,0.866800258634612
0.7240670253522694,0.440201529301703
0.9171203556470573,0.33139459346421063
0.8945392149034888,0.2871988413389772
0.540808962425217,0.6375413807108998
0.24042328353971243,0.12689613969996572
0.9043559432029724,0.1257008609827608
